Column,2023,2022
,GWh,GWh
Geothermal,"6,035","4,953"
Hydro,"2,569","3,349"
Wind,"2,202","2,052"
Thermal,"1,396","1,577"
Net imports,644,338
Others,444,384
,"13,290","12,653"
Less:,,
Recharged to RES,(865),(838)
,"12,425","11,815"
