REGION,2019/20,2020/21,2021/22,2022/23,2023/24
,,,,,654
,,,,,0
,,,,,8
,,,,,0
,,,,,0
,,,,,0
,,,,,0
,,,,,88
,,,,,749
,,,,,6.5%
