"64,928"
"1,360,253"
"292,560"
"574,247"
"191,264"
"370,711"
"147,606"
"366,271"
"(54,979)"
"223,926"
"(46,501)"
"135,490"
"23,525"
"20,509"
"25,263"
"243,286"
"19,978"
"205,350"
"24,414"
"17,398,242"
"(1,009,798)"
"16,388,444"
