Our Commitment,2023,2024
"We will steer at least
30% of our General
Services procurement
spend to women and
youth",8.9%,20%
"We will promote
diversity, equity and
inclusion at all levels
of our operations",,"Kenya Overall Work
Force:
Male – 51%,
Female – 49%
Executive Committee
(EXCOM):
Male – 67%,
Female – 33%
Senior Leadership
Teams (SLTs):
Male – 67%, Female –
33%"
"We will provide
targeted mentorship
and skills building for
women and youth",3500,6000 women and youth
