"15,034,989",Column,"6,056,657"
"15,401,954",,-
"30,436,943",,"6,056,657"
"48,225,973",,"171,411"
"78,662,916",,"6,228,068"
"(3,375,651)",,"(45,730)"
"75,287,265",,"6,182,338"
,"-
(63,536)
73,396
(101,481,607)
81,050,717
(739,792)
(724,258)
-
2,543,902
52,597",
-,,"(2,334,264)"
-,,"(332,593)"
"50,000",,-
"(118,188,005)",,-
"72,680,720",,-
"(1,567,494)",,-
"(347,856)",,-
"(5,844,565)",,-
"204,203",,-
"69,124",,-
"(52,943,873)","(19,288,581)","(2,66,857)"
,"-
-
(11,141,530)
(1,480,477)
(6,231)",
-,,-
"(3,706,919)",,"(3,706,919)"
"(7,936,076)",,-
"(1,073,995)",,-
-,,-
"(12,716,990)","(12,628,238)","(3,706,918)"
"9,626,402","16,469,273
41,376,089","(191,438)"
"57,845,362",,"201,088"
"67,471,764","57,845,362","9,650"
