-,-,-,-
-,"3,391,146",-,"3,391,146"
-,"18,089",-,"18,089"
"165,476",-,-,"165,476"
-,"90,000",-,"90,000"
-,-,"634,000","634,000"
-,"9,169,977",-,"9,169,977"
-,"75,482,300",-,"75,482,300"
"165,476","88,151,512","634,000","88,950,988"
