"(747,635)","598,017","(149,618)"
"(390,526)","312,373","(78,153)"
"(297,373)","237,863","(59,510)"
"(29,216)","23,369","(5,847)"
"(113,863)","91,077","(22,786)"
"(13,531)","10,823","(2,708)"
"(61,663)","49,323","(12,340)"
"(285,157)","228,091","(57,066)"
"(35,849)","28,675","(7,174)"
"(176,172)","140,916","(35,256)"
(31),25,(6)
"(2,151,016)","1,720,552","(430,464)"
