"33,056,195"
"45,119,386"
"269,163"
"209,450,847"
"11,932,377"
"96,879"
"241,464,021"
"9,426,967"
"550,815,835"
"17,300,749"
"9,791,061"
"31,711,449"
"58,803,259"
"609,619,094"
