"20,999,501"
"(8,716,105)"
"12,283,396"
"1,387,426"
"(112,802)"
"1,274,624"
"1,288,249"
"1,243,456"
"16,089,725"
"(3,338,598)"
"12,751,127"
"(3,834,982)"
"(473,917)"
"(2,619,363)"
"(6,928,262)"
"5,822,865"
"(1,594,495)"
"4,228,370"
"4,262,634"
"(34,264)"
"4,228,370"
Shs 6.06
