"242,495,293","244,010,060"
"5,011,663","4,875,258"
"247,506,956","248,885,318"
"47,382,206","39,849,831"
"218,866,753","213,253,157"
"903,565","1,232,768"
"6,287,475","12,131,362"
"273,439,999","266,467,118"
"(1,945,249)","(2,267,432)"
"(11,972,801)","(8,074,864)"
"(17,026,656)","(12,114,762)"
"242,495,293","244,010,060"
"5,011,663","4,875,258"
"4,875,258","3,055,500"
-,"2,077,204"
"136,405","(257,446)"
"5,011,663","4,875,258"
"77,991,893","99,191,707"
"169,515,063","149,693,611"
"247,506,956","248,885,318"
