"189,561,712","38,979,519","12,922,790","241,464,020"
"139,639,311","31,125,087","19,223,874","189,988,272"
"35,804,930","5,367,432","3,908,287","45,080,649"
"27,335,375","5,603,677","4,204,756",
,,,"37,143,808"
"6,601,919","2,727,719","23,371","9,353,009"
"209,381,535","44,823,915","27,360,288","281,565,738"
"(19,819,823)","(5,844,396)","(14,437,498)","(40,101,717)"
