Group,Bank,Column,Column
"30th Sept, 2011 30th June, 2011 31st March, 2011 31st Dec, 2010 30th Sept, 2010","30th Sept, 2011 30th June, 2011 31st March, 2011 31st Dec, 2010 30th Sept, 2010",,
Un-audited Un-audited Un-audited Audited Un-audited,Un-audited Un-audited Un-audited Audited Un-audited,,
Shs '000 Shs '000 Shs '000 Shs '000 Shs '000,Shs '000 Shs '000 Shs '000 Shs '000 Shs '000,,
"713,576 593,233 665,276 581,101 619,721","462,011 474,243 513,341 476,633",,"490,288"
"3 ,653,108 3,459,824 3,520,947 4,117,636 5,425,910","2,877,577 2 ,539,570 2,985,988 3,587,981",,"5,068,229"
"4 ,985,868 5,485,373 1,765,520 1,808,041 3,321,880","4,567,416 5 ,055,074 1,473,813 1,580,418",,"2,977,311"
- - - - -,- - - -,,-
"1,976,435 2,184,480 3,338,865 2,663,125 9 66,076","1,326,463 1 ,348,133 2,502,518 2,053,368",,"9 98,171"
"2,481,221 2,869,805 6,379,881 3,711,700 5,832,167","2,281,570 2 ,731,373 5,488,018 2,558,567",,"5,134,011"
"4,107,595 3,366,317 3,455,534 3,265,990 3,591,684","4,107,595 3 ,366,317 3,455,534 3,265,990",,"3,365,111"
"1 2,971 22,161 14,812 8 ,180 4,351",- - - -,,-
"5 4,270,890 47,263,092 42,800,770 40,754,979 38,115,710","50,546,481 44,515,093 40,424,880 38,340,879",,"35,506,639"
"5 6,416 34,001 40,349 51,703 52,358",- - - -,,-
- - - - -,"1,168,850 5 6,752 11,954 481,712",,"2,730"
- - - - -,- - - -,,-
- - - - -,"1,147,786 1 ,147,786 1,147,786 1,147,786",,"1,147,786"
- - - - -,- - - -,,-
- - - - -,- -,- -,-
"751,246 738,540 722,178 750,530 746,408","706,792 700,124","687,475 688,266","713,906"
"7 ,531 7 ,562 7 ,594 7 ,625 7 ,687","7 ,531 7 ,562","7 ,594 7 ,625","7 ,687"
"1 ,027,924 8 95,251 7 67,732 7 67,496 7 03,697","3 91,118 2 56,946","1 29,921 1 29,357","7 1,203"
"1 2,372 1 2,113 1 2,116 1 1,839 2 1,568
- - - - -
8 8 7733,,440033 8 8 8800,,220066 2 2 8833,,991188 5 5 1133,,997777 4 4 4411,,338866","- - - -
- - - -
6 6 2244,,443366 5 5 8822,,665500 1 1 0011,,444444 4 4 5577,,885500",,"-
-
3 3 1155,,443322"
"7 4,930,556 6 7,811,958 63,775,492 59,013,922 59,850,603","70,215,626 62,781,623 58,930,266 54,776,432",,"55,798,504"
"- - - - -
6 1,345,660 5 5,521,105 5 1,331,924 4 8,492,224 4 8,289,434
2 ,563,693 1 ,999,944 1 ,823,886 7 32,384 2 ,093,343
- - - 1 ,068 -
- - - - -
2 68,579 2 69,253 2 86,479 3 03,284 3 71,476
- - - - -
1 73,773 8 8,470 4 11,941 1 79,344 2 10,956
- - - - -
1 0,014 1 0,014 1 0,014 1 0,014 1 8,651
- - - - -
9 22,641 8 80,472 9 92,081 9 42,375 7 94,070","- - - -
5 7,952,544 5 2,069,441 4 8,244,003 4 5,317,661
1 ,886,466 1 ,026,429 5 01,306 1 00,411
- - - 1 ,068
- - - -
2 68,579 2 69,253 2 86,479 3 03,284
2 54,305 2 15,068 4 54,934 2 64,818
1 68,400 8 1,385 4 03,495 1 74,215
- - - -
1 0,014 1 0,014 1 0,014 1 0,014
- - - -
6 68,287 6 16,408 6 19,750 7 09,107",,"-
4 5,324,135
1 ,246,139
2 02,514
-
3 71,476
1 81,858
2 06,216
-
1 8,651
-
5 90,189"
"6 5,284,360 5 8,769,258 54,856,325 50,660,693 51,777,930","61,208,595 54,287,998 50,519,981 46,880,578",,"48,141,178"
"1 ,974,488 1 ,974,488 1 ,794,989 1 ,794,989 1 ,794,989
- - 2 8,848 2 8,848 2 8,848
( 385,251) ( 319,249) 1 2,728 ( 2,663) 1 30,521
7 ,007,584 6 ,526,111 6 ,178,071 5 ,658,467 5 ,280,800
4 92,405 4 31,258 3 92,231 3 69,372 3 43,780
9 8,724 - 8 9,749 8 9,749 8 9,749
- - - - -","1 ,974,488 1 ,974,488 1 ,794,989 1 ,794,989
- - 2 8,848 2 8,848
( 361,596) ( 272,449) 5 9,228 6 8,050
6 ,806,080 6 ,363,517 6 ,048,428 5 ,548,162
4 89,335 4 28,069 3 89,043 3 66,056
9 8,724 - 8 9,749 8 9,749
- - - -",,"1 ,794,989
2 8,848
2 05,373
5 ,201,662
3 36,705
8 9,749
-"
"9 ,187,950 8 ,612,608 8 ,496,616 7 ,938,762 7 ,668,687
4 58,246 4 30,092 4 22,551 4 14,467 4 03,986","9 ,007,031 8 ,493,625 8 ,410,285 7 ,895,854
- - - -",,"7 ,657,326
-"
"9,646,196 9 ,042,700 8,919,167 8,353,229 8 ,072,673","9,007,031 8,493,625 8,410,285 7,895,854",,"7,657,326"
"7 4,930,556 6 7,811,958 6 3,775,492 5 9,013,922 5 9,850,603","7 0,215,626 6 2,781,623 5 8,930,266 5 4,776,432",,"5 5,798,504"
