"2,093,879",Column,"2,030,356",Column,"791,370"
"(298,702)",,"(1,775,292)",,"(546,695)"
"1,795,177","1,761,724","255,064","324,437","244,675"
,"16,456,968
(2,887,445)",,"5,056,599
(3,035,372)",
"13,345,744",,"5,203,697",,"7,782,982"
"(877,624)",,"(3,482,354)",,"(7,597,545)"
,"13,569,523",,"2,021,227",
"12,468,120",,"1,721,343",,"185,437"
,"15,331,247",,"2,345,664",
"14,263,297",,"1,976,407",,"430,112"
