2012
Shs`000
"17,478,232"
"71,540,092"
"1,009,891"
"18,320,378"
"108,348,593"
"83,379,576"
"3,655,414"
"5,831,981"
"92,866,971"
"15,481,622"
"108,348,593"
"11,467,574"
"5,983,706"
"5,483,868"
"2,832,257"
"8,316,125"
"3,500,673"
"297,485"
"3,798,158"
"4,517,967"
"1,481,173"
"3,036,794"
"52,388"
"2,984,406"
6.03
1.00
"2,332,701"
"1,652,986"
"679,715"
783
25
29.18%
34.06%
0.95%
4.17%
