Non - Distributable,Distributable,Column,Column,Column
,,"Equity
attributable to
Equity Holders
Shs '000","Non-
Controlling
Interest","Total
Shs '000"
,,"1 7,191,394
2,017,278
(45,287)","3 77,512
24,158
-","1 7,568,906
2,041,436
(45,287)"
,,"1,971,991","24,158","1,996,149"
,,"-
-
(194)
-
(407,238)","-
-
(306)
71,823
-","-
-
(500)
71,823
(407,238)"
,,"1 8,755,953","4 73,187","1 9,229,140"
,,"(0)
2 2,873,139
2,229,383
(809,190)","-
4 77,574
11,594
-","(0)
2 3,350,713
2,240,977
(809,190)"
,,"1,420,193","11,594","1,431,787"
,,"-
-
-
( 639,946)","-
-
-
-","-
-
-
(639,946)"
,,"2 3,653,386","4 89,168","2 4,142,554"
