"25,141,048",Column,"12,028,970"
"(39,513,142)",,-
"(40,615,142)",,"(1,314,552)"
"(3,983,752)",,"(115,063)"
"88,067,693",,"39,876"
"(40,694,997)",,-
"(11,598,292)","45,769,418
-
(228,976)
116,666
(69,212,890)
63,688,235
(5,002,756)
254,311
(3,092,421)
(806,487)
10,716","10,639,231"
"(866,856)",,"(1,075,000)"
-,,-
-,,-
"(73,668,934)",,-
"90,759,782",,-
"(2,111,424)",,-
"4,532,678",,-
"(817,215)",,-
"(2,696,205)",,-
"32,830",,-
"15,164,656","(14,273,602)
(6,590,077)
(1,619,445)
(896,016)
3,055,342","(1,075,000)"
"(8,649,476)",,"(8,649,476)"
"(1,854,207)",,-
"(865,022)",,-
"6,843,499",,-
"(4,525,206)","(6,050,196)
25,445,620
40,957,316
2,639,204","(8,649,476)"
"(958,842)",,"914,755"
"69,042,140",,"418,622"
"492,048",,-
"68,575,346","69,042,140","1,333,377"
