Total
Shs `000
"11,467,574"
"(5,983,706)"
"5,483,868"
"(297,485)"
"5,186,383"
"2,832,257"
"8,018,640"
"(317,931)"
"(3,182,742)"
"4,517,967"
"1,481,173"
"3,036,794"
"71,540,092"
"83,379,576"
"132,047"
"1,776,707"
