"418,616","1,689,330",-,"1,689,330"
"2,141,182","1,543,404","2,141,182","1,543,404"
"2,559,798","3,232,734","2,141,182","3,232,734"
-,"70,251",-,"70,251"
"1,004,551","367,235","1,004,551","367,235"
"1,004,551","437,486","1,004,551","437,486"
