-,"528,000",-,"528,000"
-,"241,319",-,"241,319"
-,"769,319",-,"769,319"
"8,212,747","867,039",-,"9,079,786"
"458,616",-,-,"458,616"
-,"241,319",-,"241,319"
"8,671,363","1,108,358",-,"9,779,721"
"(8,671,363)","(339,039)",-,"(9,010,402)"
