Total
Shs `000
"11,642,416"
"(4,374,437)"
"7,267,979"
"(1,092,873)"
"6,175,106"
"3,155,207"
"9,330,313"
"(446,106)"
"(3,874,636)"
"5,009,571"
"(1,772,270)"
"3,237,301"
"83,493,313"
"91,565,005"
"77,281"
"1,853,493"
