2016,2015
Shs’000,Shs’000
"6,166,949","6,397,275"
"1,850,085","1,919,183"
"144,427","139,934"
"(146,046)","(14,758)"
"70,283","10,459"
"(82,196)","(142,668)"
"1,836,553","1,912,150"
