"88,620,061",Column,"39,878"
"(41,173,285)",,-
"47,446,776","47,288,055","39,878"
,"5,680,176
(599,072)",
"6,221,872",,-
"(641,293)",,-
"5,580,579","5,081,104",-
,"-
-",
"1,717,633",,-
"(495,692)",,-
"1,221,941","-
-",-
"(813,216)",,-
"408,725","-
-
-",-
"(427,132)",,-
"169,353",,-
,-,
"(257,779)",,-
,-,
"150,946",,-
,"8,376,941
78,176
(1,730,879)
2,483,758
-
-",
"6,249,763",,-
"334,328",,-
"(94,249)",,-
"2,328,478",,"12,449,879"
"266,832",,-
"(273,111)",,-
"14,543,565","14,289,100","12,449,879"
,"61,577,155",
"61,990,341",,"12,489,757"
,"(28,695,723)",
"(31,889,883)",,"(460,787)"
