31-Dec-20,"31-Dec-19
KSHS.’000
Audited
31,778,944
11,354,128
506,406
-",31-Dec-20,"31-Dec-19
KSHS.’000
Audited
620,487
27,428
22,848
-",31-Dec-20
KSHS.’000,,KSHS.’000,,KSHS.’000
Audited,,Audited,,Audited
"33,500,169",,"514,314",,"32,709,725"
"14,822,264",,"1,226,557",,"13,573,893"
"518,211",,"39,905",,"329,780"
-,,,,-
"48,840,645","43,639,479","1,780,777","670,762","46,613,399"
,"10,661,045
110,551
1,564,552",,"401,983
52,469
202,039",
"10,937,757",,"173,350",,"10,764,407"
"196,208",,"24,498",,"171,710"
"1,357,714",,"56,507",,"1,278,185"
"12,491,679","12,336,147","254,354","656,490","12,214,303"
"36,348,966","31,303,331
3,228,648
9,588,986
2,148,844
86,755
2,103,429","1,526,423","14,272
25,685
139,047
811
-
(36,110)","34,399,096"
"5,126,502",,"16,201",,"4,387,032"
"7,774,525",,"109,796",,"6,589,361"
"2,837,870",,"(26,649)",,"2,305,791"
"1,444",,,,"1,701,444"
"1,740,382",,"(12,504)",,"1,417,264"
"17,480,723","17,156,662","86,844","129,433","16,400,891"
"53,829,689","48,459,993
2,539,071
12,374,217
201,701
721,910
2,645,291","1,613,267","143,705
160,641
313,439
86,272
76,042
51,763","50,799,988"
"8,111,824",,"301,881",,"7,516,667"
"13,421,772",,"287,726",,"12,455,467"
"245,715",,"34,836",,"152,901"
"1,023,975
3,004,831",,"31,447
57,274",,"944,476
2,520,023"
"968,196
12,621,578
39,397,890","595,085
8,717,000
27,794,275","245,885
778,365
1,737,412","264,570
431,230
1,383,957","700,828
9,548,996
33,839,358"
