Stage 1,Stage 2,Stage 3,Total
KShs’000,KShs’000,KShs’000,KShs’000
"21,574,823",-,-,"21,574,823"
"58,248,535",-,-,"58,248,535"
"(59,061,458)",-,-,"(59,061,458)"
-,-,-,-
-,-,-,-
-,-,-,-
"20,761,900",-,-,"20,761,900"
Stage 1,Stage 2,Stage 3,Total
KShs’000,KShs’000,KShs’000,KShs’000
"346,213",-,-,"346,213"
"485,468",-,-,"485,468"
"(241,767)",-,-,"(241,767)"
-,-,-,-
-,-,-,-
-,-,-,-
-,-,-,-
"589,914",-,-,"589,914"
Stage 1,Stage 2,Stage 3,Total
KShs’000,KShs’000,KShs’000,KShs’000
"1,043,808",-,-,"1,043,808"
"452,257",-,-,"452,257"
"(485,167)",,-,"(485,167)"
-,-,-,-
-,-,-,-
-,-,-,-
"1,010,898",-,-,"1,010,898"
Stage 1,Stage 2,Stage 3,Total
KShs’000,KShs’000,KShs’000,KShs’000
"20,596",-,-,"20,596"
"13,588",-,-,"13,588"
"(16,838)",,-,"(16,838)"
-,-,-,-
-,-,-,-
-,-,-,-
"17,346",-,-,"17,346"
