28,"5,867,180","5,867,180"
29,"1,911,926","1,911,926"
30(a),"1,589,944","1,474,773"
30(b),"74,582,478","62,402,380"
30(c),"546,230","(185,720)"
30(d),"14,011","1,639,892"
30(e),"(78,019)","(85,842)"
31,"5,867,180","5,867,180"
,"90,300,930","78,891,769"
32,"1,322,406","1,521,708"
,"91,623,336","80,413,477"
,"537,076,319","457,092,986"
