"A Growing Bank
(%)
KES Billions Sept 30, 10 Sept 30, 09
Change
141.3 98.8 43%
Total Assets
Loan Book
80.5 60.5 33%
(net)
Total Deposits 117.4 76.6 53%
Shareholders
19.3 15.5 25%
Funds
Customer
1.5M 1 M 50%
Base",Column,Column,Column,Column
,KES Billions,"Sept 30, 10","Sept 30, 09","(%)
Change"
,Total Assets,141.3,98.8,43%
,"Loan Book
(net)",80.5,60.5,33%
,Total Deposits,117.4,76.6,53%
,"Shareholders
Funds",19.3,15.5,25%
,"Customer
Base",1.5M,1 M,50%
