Year 2012,%,Year 2011,%
(cid:613)(cid:225)(cid:613)(cid:588)(cid:579)(cid:597),(cid:597),(cid:613)(cid:225)(cid:488)(cid:454)(cid:613),
"1,859",55%,"1,777",56%
1508,45%,"1,416",44%
(cid:628)(cid:225)(cid:588)(cid:274)(cid:716)(cid:597),(cid:597),(cid:628)(cid:225)(cid:320)(cid:588)(cid:488),
"1,516",57%,"1,461",57%
"1,164",43%,"1,100",43%
(cid:588)(cid:320)(cid:597),(cid:597),(cid:588)(cid:320),
43,66%,44,68%
22,43%,21,32%
(cid:320)(cid:527)(cid:320)(cid:597),(cid:380)(cid:597),(cid:320)(cid:527)(cid:628)(cid:320)(cid:597),(cid:380)(cid:597)
5.1,-,4.8,-
6.0,-,5.7,-
(cid:613)(cid:454)(cid:579)(cid:597),(cid:380)(cid:597),(cid:613)(cid:716)(cid:579)(cid:597),(cid:380)
222,-,178,-
175,-,129,-
