"23,197,253",–,–,"23,197,253"
"16,792,632",–,–,"16,792,632"
"(30,660,645)",–,–,"(30,660,645)"
–,–,–,–
–,–,–,–
–,–,–,–
"9,329,240",–,–,"9,329,240"
"650,339",–,–,"650,339"
"207,661",–,–,"207,661"
"(716,431)",–,–,"(716,431)"
–,–,–,–
–,–,–,–
–,–,–,–
"141,266",–,–,"141,266"
Bank,,,
"21,629,283",–,–,"21,629,283"
"15,774,347",–,–,"15,774,347"
"(28,640,104)",–,–,"(28,640,104)"
–,–,–,–
–,–,–,–
–,–,–,–
"8,763,526",–,–,"8,763,526"
"639,036",–,–,"639,036"
"166,780",–,–,"166,780"
"(692,360)",–,–,"(692,360)"
–,–,–,–
–,–,–,–
–,–,–,–
"113,456",–,–,"113,456"
