"11,741,114","70,",Column,543,"11,","670,57",1
"66,098,321",6,"5,750,",831,,"347,49",0
"(62,192,153)",(6,"5,587,7",22),3,",395,56",9
"15,647,282",,"233,652",,"15,","413,63",0
