Group,Column,Bank,Column
2022,2021,2022,2021
KShs‘000,KShs‘000,KShs‘000,KShs‘000
"383,603,050","346,668,095","372,426,838","337,173,812"
"542,973,260","515,786,440","524,445,941","506,465,996"
"159,370,210","169,118,345","152,019,103","169,292,184"
"(37,996,800)","(33,574,321)","(34,886,600)","(29,690,898)"
