"30-Jun-23
KSHS.'000
(Un-audited)","31-Mar-23 31-Dec-22 30-Jun-22
KSHS.'000 KSHS.'000 KSHS.'000
(Un-audited) Audited (Un-audited)","30-Jun-23
KSHS.'000
(Un-audited)","31-Mar-23 31-Dec-22 30-Jun-22
KSHS.'000 KSHS.'000 KSHS.'000
(Un-audited) Audited (Un-audited)","30-Jun-23
KSHS.'000
(Un-audited)",Column
"10,925,668
9,877,325
-
-
90,579,871
-
97,884,026
1,783,185
29,865,830
7,201,987
598,214
365,387,780
-
2,605,977
-
-
-
9,463,494
32,388
6,047,111
6,652,749
-
26,040,493","11,532,744 9,011,687 9,771,227
15,717,375 19,094,602 17,285,768
- - -
- - -
80,664,280 73,317,138 82,852,972
- - -
98,567,565 99,963,950 100,343,765
1,811,568 1,871,681 1,733,472
14,321,242 6,945,131 9,618,217
4,091,558 3,027,129 5,535,178
109 330,854 373,053
360,105,869 339,390,039 330,056,251
- - -
2,611,721 2,483,303 2,209,094
- - -
- - -
- - -
8,228,966 9,287,971 8,301,176
32,541 32,693 32,998
7,518,001 5,987,191 7,324,097
6,679,414 6,044,575 6,051,928
- - -
19,183,000 30,409,775 22,432,592","539,920
525,762
-
-
7,477,698
-
14,534,564
-
1,193,347
52,691
109
8,121,434
-
12,640
6,039
-
-
1,006,459
-
97,000
351,903
-
1,964,569","542,912 332,958 422,534
621,712 686,559 267,324
- - -
- - -
7,583,296 7,583,296 3,899,288
- - -
15,240,978 16,582,711 19,542,318
- -
188,413 19,088 409,219
61,684 4,862 23,446
109 109 109
7,152,895 6,205,715 4,706,082
- - -
12,640 12,640 13,215
6,039 6,039 6,039
- - -
- - -
998,441 1,002,571 958,740
- -
95,688 91,277 46,375
351,903 351,903 225,507
- -
1,337,914 1,780,167 1,490,414","6,565,957
9,351,563
-
-
83,102,173
-
83,349,462
1,767,985
26,273,554
7,184,613
545,117
354,317,472
-
706,444
3,884,925
-
-
8,033,944
32,388
2,609,015
5,998,501
-
23,367,967",
"664,946,098","631,065,950 607,197,718 603,921,788","35,884,135","34,194,624 34,659,895 32,010,609","617,091,079",
"-
463,874,168
2,204,178
1,409,422
-
59,369,099
-
-
-
-
-
29,522,131","- - -
419,755,245 423,802,668 423,031,281
17,422,114 1,087,501 6,899,114
4,344,746 - 3,987,489
- - -
48,394,395 48,102,072 41,357,102
- - -
1,994,563 - 29,796
- - -
- - 5,205
- - -
26,275,561 26,258,295 31,624,179","1,409,349
11,214,653
-
-
-
20,401,812
-
-
-
-
-
606,882","1,413,531 1,419,804 1,678,884
9,812,543 9,641,403 7,504,009
- - -
- - -
- - -
20,411,443 21,429,882 21,160,566
- - -
- - -
- - -
- - -
- - -
367,326 351,134 349,337","-
447,653,213
2,204,178
1,163,691
-
37,684,799
-
-
-
-
-
27,557,462",
"556,378,998","518,186,624 499,250,536 506,934,166","33,632,696","32,004,842 32,842,223 30,692,795","516,263,344",
"5,867,180
1,911,925
1,549,438
109,756,467
66,210
(11,249,983)
-
378,750","5,867,180 5,867,180 5,867,180
1,911,925 1,911,925 1,911,925
1,549,437 1,655,718 1,360,457
103,781,254 97,685,796 95,529,427
70,305 67,286 363,528
(9,754,854) (8,698,411) (8,703,461)
8,800,770 8,800,770 -
383,369 387,987 397,225","1,867,947
3,087,449
-
(1,629,885)
-
(1,074,072)
-
-","1,867,947 1,867,947 1,867,947
3,087,449 3,087,449 3,087,449
- - -
(1,895,550) (2,151,804) (3,366,150)
- - 386,296
(870,064) (985,920) (657,728)
- - -
- - -","5,867,180
1,911,925
1,470,573
101,158,168
-
(9,958,861)
-
378,750",
"108,279,987","112,609,387 107,678,252 96,726,281","2,251,439","2,189,782 1,817,672 1,317,814","100,827,735",
"287,113","269,940 268,930 261,343",-,- -,-,
"664,946,098","631,065,950 607,197,718 603,921,788","35,884,135","34,194,624 34,659,895 32,010,609","617,091,079",
,GROUP,,KINGDOM BANK,,CO-OP BANK
