"J. K. Murugu, OGW",Chairman,Column,Column
,Vice Chairman,,
"Dr. G. Muriuki, CBS, MBS",Group Managing Director & CEO,,
,"Chairman, Staff and Nominations Committee",,
Margaret Karangatha (Mrs),"Chairperson, Board Credit Committee",,
,"Chairperson, Board Audit Committee",,
"W. Ongoro, HSC",,,
,"Representing PS, National Treasury
(Chairman, Board Risk Committee) Resigned on 15 May 2024",,
J. Sitienei,,,
S. Odhiambo (Mrs),,,
G. K. Mburia,,,
J. N. Njiru,,,
David Kirk Obonyo,Commissioner of Co-operati,,ves
G. M’Nairobi,,,
Alice Mwololo (Mrs),Appointed on 15 Ma,y 2024,
