"31-Dec-17
KSHS.’000
Audited
31,942,067
8,213,551
217,570
-","31-Dec-16
KSHS.’000
Audited
33,378,181
8,495,221
391,319
-","31-Dec-17
KSHS.’000
Audited
31,724,399
8,196,148
173,122
-"
"40,373,188","42,264,721","40,093,669"
"10,846,272
226,222
1,196,725","11,658,414
117,980
991,905","10,809,754
226,222
1,196,725"
"12,269,219","12,768,300","12,232,701"
"28,103,969
2,599,698
7,215,713
2,230,910
72,876
1,372,843","29,496,421
2,330,859
7,456,650
1,804,344
73,001
1,109,655","27,860,968
2,578,367
6,056,782
1,948,921
72,876
1,438,217"
"13,492,040","12,774,510","12,095,163"
"41,596,009","42,270,931","39,956,131"
"3,601,252
10,100,351
180,790
1,518,200
1,951,040
549,914
7,425,728","2,599,671
9,399,704
163,742
1,462,440
1,936,699
486,117
8,592,834","3,547,235
9,614,810
129,422
1,395,356
1,786,069
499,937
6,481,120"
"25,327,275","24,641,207","23,453,950"
"16,268,734
-
129,904","17,629,724
(3,738)
97,546","16,502,181
-
-"
"16,398,638","17,723,532","16,502,181"
"5,062,299
(68,726)","5,595,665
(548,342)","4,884,784
(18,134)"
"11,405,065","12,676,210","11,635,530"
"-
512,969
-
(49,758)
-
463,211","1,859,238
708,015
1,227,694
7,776
(368,308)
3,434,415","-
463,219
-
-
-
463,219"
"11,868,276
1.99
1.99
0.80",,"12,098,749
1.98
1.98
0.80"
