Group,Column,Bank,Column
2023,2022,2023,2022
KShs‘000,KShs‘000,KShs‘000,KShs‘000
"9,367,563","8,296,906","8,653,052","7,880,725"
"(192,081)","(907,851)","(510,089)","(644,606)"
"9,175,482","7,389,055","8,142,963","7,236,119"
"(330,854)","903,763","(326,217)","907,798"
–,–,–,"1,483"
"9,367,563","8,296,906","8,653,052","7,880,725"
"(9,691,485)","(9,531,523)","(9,117,671)","(9,116,223)"
"(654,776)","(330,854)","(790,836)","(326,217)"
"32,363,848","29,427,223","29,616,457","26,871,740"
"9,709,154","8,828,167","8,884,937","8,061,522"
–,–,–,"(1,483)"
"103,718","124,842",–,–
"2,174","1,293",–,–
"(639,563)","(1,565,247)","(741,974)","(823,920)"
"9,175,483","7,389,055","8,142,963","7,236,119"
