2021,2020,2021,2020
KShs’000,KShs’000,KShs’000,KShs’000
"10,784,856","11,049,924","10,142,915","10,391,501"
"419,423","415,432","400,719","395,111"
-,,,
"9,344","9,631","8,753","8,972"
"838,446","827,659","813,228","773,044"
"602,220","578,342","576,322","553,014"
"53,673","24,512","52,431","24,269"
"616,255","516,173","441,224","309,556"
"13,324,217","13,421,673","12,435,592","12,455,467"
2021,2020,2021,2020
613,601,576,568
"3,116","3,200","3,034","3,130"
517,597,427,495
"4,246","4,398","4,037","4,193"
