"385,674","82,561,651","41,624,327","40,937,324","962,747","21,370,945","18,603,632","82,947,325","30,798,927","52,148,398","1,869,493","27,924,833","22,354,072",KShs`000,101.34,USD
"5,204","794,394","468,299","326,095","9,833",-,"316,262","799,598","113,886","685,712","23,390","142,824","519,498",KShs`000,132.94,GBP
"(107,682)","11,107,873","7,113,012","3,994,861","11,854",-,"3,983,007","11,000,191","7,705,498","3,294,693",515,"193,994","3,100,184",KShs`000,113.37,EURO
555,"76,922",-,"76,922",-,-,"76,922","77,477",-,"77,477",-,-,"77,477",KShs`000,0.93,JPY
"23,628","11,366",-,"11,366",-,-,"11,366","34,994",-,"34,994",-,-,"34,994",KShs`000,104.31,CHF
(277),"23,534","22,162","1,372",-,-,"1,372","23,257",-,"23,257",(32),-,"23,289",KShs`000,7.19,ZAR
"51,727","865,904","861,320","4,584","2,627",-,"1,957","917,631","149,332","768,299","11,919",-,"756,380",KShs`000,-,OTHERS
"358,829","95,441,644","50,089,120","45,352,524","987,061","21,370,945","22,994,518","95,800,473","38,767,643","57,032,830","1,905,284","28,261,650","26,865,896",KShs`000,,TOTAL
