"31-Dec-19
KSHS.'000
Audited
31,778,944
11,354,128
506,406
-","31-Dec-18
KSHS.'000
Audited
32,946,490
9,789,407
288,966
-","31-Dec-19
KSHS.'000
Audited
31,512,218
11,331,331
414,183
-"
"43,639,479","43,024,863","43,257,731"
"10,661,045
110,551
1,564,552","10,890,477
133,813
1,215,825","10,621,407
110,551
1,564,552"
"12,336,147","12,240,115","12,296,510"
"31,303,331
3,228,648
9,588,986
2,148,844
86,755
2,103,429","30,784,748
575,852
8,941,686
2,284,887
83,288
1,007,790","30,961,222
3,177,370
8,139,026
1,933,761
86,755
2,029,739"
"17,156,662","12,893,502","15,366,652"
"48,459,993","43,678,250","46,327,874"
"2,539,071
12,374,217
201,701
721,910
2,645,291
595,085
8,717,000","1,840,728
11,449,964
198,843
1,711,800
1,817,946
562,938
8,110,316","2,459,898
11,847,149
150,487
707,561
2,482,465
568,654
7,785,594"
"27,794,275","25,692,535","26,001,809"
"20,665,718
-
40,035","17,985,715
-
171,416","20,326,064
-
-"
"20,705,753","18,157,131","20,326,064"
"6,547,494
(152,988)","5,943,318
(518,673)","6,282,523
(211,887)"
"14,311,247","12,732,487","14,255,428"
"-
225,020
153,536
39,886
-
418,442
14,729,689","-
253,869
-
(39,609)
-
214,260
12,946,747","-
245,660
153,536
-
-
399,196
14,654,623"
"2.48
2.48
1.00",,"2.43
2.43
1.00"
