"7,884,116","123,029","25,000","175,499","8,207,644"
"232,175",–,–,"663,098","895,273"
"389,670",–,–,"(382,886)","6,784"
–,–,–,"(2,412)","(2,412)"
"(5,371)",–,–,–,"(5,371)"
"(535,248)","(59,576)",–,"263,523","(331,301)"
"7,965,342","63,453","25,000","716,822","8,770,617"
"5,289,838","123,029",–,–,"5,412,867"
"805,223",–,–,–,"805,223"
"(3,223)",–,–,–,"(3,223)"
–,"(59,576)",–,–,"(59,576)"
"6,091,838","63,453",–,–,"6,155,291"
"1,873,504",–,"25,000","716,822","2,615,326"
