2023,2022,2023,2022
KShs‘000,KShs‘000,KShs‘000,KShs‘000
"13,553,679","10,530,017","1,300,568","1,300,568"
"36,782,803","36,185,327","60,301","60,301"
"50,336,482","46,715,344","1,360,869","1,360,869"
"(43,914,589)","(38,145,417)","(867,017)","(867,017)"
"6,421,893","8,569,927","493,852","493,852"
"2,145,530","2,863,180","153,094","153,094"
"565,556","(379,878)",–,–
"2,711,086","2,483,303","153,094","153,094"
