Column,2010,Column,Column,2009,Column,Column
Category,"No. of
shareholder","No. of
s shares",%,"No. of
shareholders","No. of
shares",%
Kenyan individual investors,"105,835","1,054,212,665",30.18,"109,562","943,089,495",27.005
Kenyan institutional investors,"1,696","2,437,730,535",69.80,"2,074","2,548,447,205",72.972
"East African
individual investors",18,"129,000",0.004,26,"330,500",0.009
"East African
institutional investors",NIL,NIL,NIL,1,"100,000",0.003
Foreign individual investors,5,"297,700",0.01,57,"402,700",0.011
Foreign institutional investors,NIL,NIL,NIL,Nil,Nil,Nil
TOTAL,"107,554","3,492,369,900",100,"111,720","3,492,369,900",100
