"3,073,296","148,409","10,243,815","2,542,030","131,973","8,972,995","25,112,518"
–,"538,769","386,796","270,226","50,494","341,987","1,588,272"
–,–,"(2,479)","(13,889)",–,"(33,109)","(49,477)"
"10,500",–,–,–,–,–,"10,500"
–,"(302,000)","302,000",–,–,–,–
–,–,"(50,571)",–,–,"50,571",–
(143),"(2,974)","(76,294)","(39,317)","(9,787)","(16,148)","(144,663)"
"3,083,653","382,204","10,803,267","2,759,050","172,680","9,316,296","26,517,150"
–,–,"8,832,580","1,934,014","106,662","7,443,858","18,317,114"
"134,863",–,"367,371","177,322","19,371","616,668","1,315,595"
–,–,"(2,479)","(13,863)",–,"(33,010)","(49,352)"
–,–,"(1,054)",–,–,"1,054",–
–,–,–,–,–,"1,738","1,738"
–,–,"(70,906)","(23,734)","(7,563)","(13,910)","(116,113)"
"134,863",–,"9,125,512","2,073,739","118,470","8,016,398","19,468,982"
"2,948,790","382,204","1,677,755","685,311","54,210","1,299,898","7,048,168"
