Stage 1,Stage 2,Stage 3,Total
KShs’000,KShs’000,KShs’000,KShs’000
"235,326,266","25,601,957","51,781,183","312,709,406"
"137,284,772","10,969,964",-,"148,254,736"
"(107,123,220)","(11,732,144)","(8,633,478)","(127,488,842)"
"5,701,222","(3,594,709)","(2,106,513)",-
"(8,039,180)","11,263,887","(3,224,707)",-
"(1,015,623)","(7,374,735)","8,390,358",-
"1,259,439","5,334,097","814,932","7,408,468"
-,-,"(3,709,956)","(3,709,956)"
"263,393,676","30,468,317","43,311,819","337,173,812"
Stage 1,Stage 2,Stage 3,Total
KShs’000,KShs’000,KShs’000,KShs’000
"2,931,324","5,835,335","18,035,458","26,802,117"
"6,562,525","4,042,031",-,"10,604,556"
"(1,071,232)","(4,360,101)","(86,335)","(5,517,668)"
"117,058","(11,732)","(105,326)",-
"(160,331)","450,555","(290,224)",-
"(10,156)","(493,265)","503,421",-
"(3,520,150)","(3,712,932)","7,233,082",-
"12,594","160,023","40,747","213,364"
-,-,"(2,411,471)","(2,411,471)"
"4,861,632","1,909,914","22,919,352","29,690,898"
