GROUP,Column,KINGDOM BANK,Column,CO-OP BANK
31-Dec-22,"31-Dec-21
KSHS.'000
Audited
-",31-Dec-22,"31-Dec-21
KSHS.'000
Audited",31-Dec-22
KSHS.'000,,KSHS.'000,,KSHS.'000
Audited,,Audited,,Audited
-,,,,-
"(8,593,292)","(555,175)","(996,589)","(104,228)","(7,409,129)"
"13,444,876","15,988,727","(66,420)","393,565","12,226,494"
3.72,"2.85
2.85
1.00
31-Dec-21
KSHS.'000
Audited
49,730,992
6,338,967
43,392,025
24,791,016
18,601,009
18,224,344",,"31-Dec-21
KSHS.'000
Audited
6,014,872
1,695,674
4,319,198
2,675,806
1,643,392
1,483,202",3.35
3.72,,,,3.35
1.50,,,,1.50
31-Dec-22,,31-Dec-22,,31-Dec-22
KSHS.'000,,KSHS.'000,,KSHS.'000
Audited,,Audited,,Audited
"52,332,306",,"4,511,773",,"47,479,845"
"5,685,557",,"1,082,430",,"4,552,693"
"46,646,749",,"3,429,343",,"42,927,152"
"28,408,618",,"1,866,317",,"26,328,854"
"18,238,131",,"1,563,026",,"16,598,298"
"20,731,822",,"1,587,093",,"18,926,949"
"(2,493,691)","376,665","(24,067)","160,190","(2,328,651)"
,"7,710,169
11,827,617",,"-
92,192",
"6,679,296",,-,,"6,679,296"
"12,353,751",,"149,424",,"12,204,327"
"19,033,046","19,537,786","149,424","92,192","18,883,622"
,"47,661,057
9,921,834
-",,"561,266
1,203,500",
"40,013,222",,"367,528",,"39,645,694"
"10,073,270",,"1,304,970",,"8,768,300"
-,,,,-
"50,086,492","57,582,891","1,672,498","1,764,766","48,413,994"
"92,869,389",,"2,451,690",,"89,090,841"
"1,000,000",,"1,000,000",,"1,000,000"
"91,869,389",,"1,451,690",,"88,090,841"
"5,965,737",,-,,"5,919,451"
"98,835,126",,"2,451,690",,"95,010,292"
"549,314,332",,"10,239,032",,"539,577,102"
21.9%,,25.4%,,21.7%
8.0%,,8.0%,,8.0%
13.9%,,17.4%,,13.7%
16.9%,,23.9%,,16.5%
10.5%,,10.5%,,10.5%
6.4%,,13.4%,,6.0%
18.0%,,23.9%,,17.6%
14.5%,,14.5%,,14.5%
3.5%,,9.4%,,3.1%
21.9%,,,,21.7%
16.9%,,,,16.5%
18.0%,,,,17.6%
48.3%,,246.7%,,41.9%
20.0%,,20.0%,,20.0%
28.3%,,226.7%,,21.9%
