2021,2020,2021,2020
KShs’000,KShs’000,KShs’000,KShs’000
"58,783","188,012","58,783","188,012"
"302,621","427,096","302,621","422,638"
"180,460",-,"5,103",-
"541,864","615,108","366,507","610,650"
"(1,186)","(2,068)","(1,186)","(1,970)"
(3),-,(3),-
-,-,-,-
-,"(27,690)",-,"(27,690)"
"(1,189)","(29,758)","(1,189)","(29,660)"
"540,675","585,350","365,318","580,990"
