Stage 1,Stage 2,Stage 3,Total
KShs’000,KShs’000,KShs’000,KShs’000
"230,882,433","26,259,793","31,155,503","288,297,729"
"127,247,831","2,544,447","(61,267,479)","68,524,799"
"(95,689,219)","(1,425,857)","(1,412,527)","(98,527,603)"
"23,163,415","(5,999,182)","(17,164,233)",-
"(35,287)","6,805,515","(6,770,228)",-
"(30,429)","(331,971)","362,400",-
"34,130,510","20,283,971",-,"54,414,481"
-,-,-,-
"319,669,254","48,136,716","(55,096,564)","312,709,406"
Stage 1,Stage 2,Stage 3,Total
KShs’000,KShs’000,KShs’000,KShs’000
"4,666,567","1,677,699","12,020,918","18,365,184"
"764,093","579,944","2,104,683","3,448,720"
"(361,780)","(324,989)","(491,985)","(1,178,754)"
"16,558,567","(4,593,831)","(11,964,736)",-
(450),"4,877,716","(4,877,266)",-
(388),"(239,312)","239,700",-
"304,571","2,598,071",-,"2,902,642"
"130,530","3,133,795",-,"3,264,325"
-,-,-,-
"22,061,710","7,709,093","(2,968,686)","26,802,117"
