GROUP,Column,KINGDOM BANK,Column,CO-OP BANK
30-Jun-25,"31-Mar-25 31-Dec-24 30-Jun-24
KSHS.'000 KSHS.'000 KSHS.'000
(Un-audited) Audited (Un-audited)
11,600,198 10,691,648 11,107,688
28,299,830 24,092,217 26,808,722
- -
- - -
135,353,763 113,386,361 106,628,629
- - -
106,775,645 104,187,398 95,597,668
1,233,853 1,304,062 1,750,670
15,641,496 22,048,183 19,676,142
28,081,364 30,114,552 26,599,725
-
384,546,668 373,732,927 375,629,469
- -
3,907,470 3,656,036 3,143,836
- - -
- - -
- - -
12,972,618 12,266,285 11,075,323
31,321 31,473 31,778
5,594,337 5,509,826 5,739,802
6,938,431 6,830,998 6,541,482
- - -
33,096,737 35,338,178 26,594,238",30-Jun-25,"31-Mar-25 31-Dec-24 30-Jun-24
KSHS.'000 KSHS.'000 KSHS.'000
(Un-audited) Audited (Un-audited)
761,599 783,739 731,830
1,320,458 1,091,004 1,493,312
- -
- -
7,397,674 7,397,674 7,396,041
- -
13,662,243 13,103,849 12,394,736
- -
1,948,398 782,647 1,116,522
136,299 109,250 210,264
279,897 279,897 -
15,883,505 14,009,959 10,948,326
- -
9,767 9,767 10,916
255,039 255,039 255,039
- - -
- - -
1,216,470 1,213,922 1,214,404
- -
84,499 70,090 21,126
- - 129,511
- -
1,957,959 2,078,987 1,605,713",30-Jun-25
KSHS.'000,,KSHS.'000,,KSHS.'000
(Un-audited),,(Un-audited),,(Un-audited)
"11,994,774",,"637,507",,"7,742,010"
"35,786,423",,"1,372,745",,"34,413,678"
-,,-,,-
-,,-,,-
"151,809,812",,"7,397,674",,"144,385,914"
-,,-,,-
"101,923,855",,"13,080,360",,"88,843,495"
"1,234,195",,-,,"1,234,195"
"15,838,326",,"2,249,111",,"8,414,035"
"41,834,199",,"65,845",,"41,817,403"
,,"279,897",,-
"391,263,134",,"17,368,471",,"369,667,016"
-,,-,,-
"3,925,666",,"9,767",,"706,444"
-,,"255,039",,"3,884,925"
-,,-,,-
-,,-,,-
"13,168,210",,"1,202,528",,"11,275,101"
"31,169",,-,,"31,169"
"5,535,020",,"111,819",,"1,989,677"
"7,103,676",,-,,"7,136,683"
-,,-,,-
"30,456,827",,"2,663,825",,"25,351,146"
"811,905,286","774,073,731 743,190,144 716,925,172","46,694,588","44,913,807 41,185,824 37,527,740","746,892,891"
