Level 1,Level 2,Level 3,Total
KShs'000,KShs'000,KShs'000,KShs'000
-,-,"2,348,700","2,348,700"
"84,481,110",-,-,"84,481,110"
-,-,"309,038","309,038"
-,"199,765",-,"199,765"
-,"2,898,478",-,"2,898,478"
"46,215,895",-,-,"46,215,895"
"29,713,442",-,-,"29,713,442"
-,"1,305,843",-,"1,305,843"
-,"2,209,628",-,"2,209,628"
Level 1,Level 2,Level 3,Total
KShs'000,KShs'000,KShs'000,KShs'000
-,-,"2,348,700","2,348,700"
"63,173,412",-,-,"63,173,412"
-,-,"308,095","308,095"
-,"75,549",-,"75,549"
-,"5,385,113",-,"5,385,113"
