"Income Statement
(%)
KES Billions Sept 30, 10 Sept 30, 09
Change
Net Interest
6.37 4.90 30%
Income
Fees and
5.17 3.33 55%
Commissions
Total Income 11.54 8.23 40%
Loan Loss
0.60 0.57 7%
Provisions
Operating
6.56 4.81 36%
Expenses
Profit Before Tax 4.38 2.85 54%
3.73 2.13 75%
Profit After Tax",Column,Column,Column,Column
,KES Billions,"Sept 30, 10","Sept 30, 09","(%)
Change"
,"Net Interest
Income",6.37,4.90,30%
,"Fees and
Commissions",5.17,3.33,55%
,Total Income,11.54,8.23,40%
,"Loan Loss
Provisions",0.60,0.57,7%
,"Operating
Expenses",6.56,4.81,36%
,Profit Before Tax,4.38,2.85,54%
,Profit After Tax,3.73,2.13,75%
