"333,777",–,–,–,–,"333,777"
"14,207",–,–,–,–,"14,207"
–,–,–,"392,045",–,"392,045"
–,–,–,–,"54,582","54,582"
–,"37,298",–,–,–,"37,298"
–,"34,472",–,–,–,"34,472"
–,–,"999,114",–,–,"999,114"
"1,468,391",–,–,–,–,"1,468,391"
"18,902,969",–,–,–,–,"18,902,969"
"20,719,344","71,770","999,114","392,045","54,582","22,236,855"
"20,371,361","71,770","999,114",–,"54,582","21,496,827"
"347,983",–,–,"392,045",–,"740,028"
"20,719,344","71,770","999,114","392,045","54,582","22,236,855"
