2020,2019,2020,2019
KShs’000,KShs’000,KShs’000,KShs’000
"2,098,354","2,161,475","706,444","755,118"
"(149,939)","40,035",-,-
"18,487","39,886",,-
630,"(7,613)",,-
-,"(48,699)",,"(48,699)"
-,25,,25
-,"(86,755)",-,-
"1,967,532","2,098,354","706,444","706,444"
