"15,374,911","7,075,364 26,461,749 13,824,470","253,875","97,049 467,084 230,372","13,516,696"
"39,232,451","18,776,099 71,692,630 35,370,987","1,375,853","724,845 3,259,890 1,621,601","35,268,099"
,"1,592,947 6,008,159 2,862,599
4,461,272 16,690,247 7,957,849
31,734 264,494 139,918
281,367 779,080 566,127
630,838 2,744,813 1,241,849
267,164 978,732 428,975
2,598,910 12,208,981 5,939,581",,"(22,130) 320,933 75,682
208,709 552,297 349,620
2,990 10,486 4,923
15,779 47,526 23,966
12,792 50,076 25,387
5,055 15,346 10,109
159,970 1,199,694 609,994",
"3,002,345",,"94,908",,"2,892,643"
"9,136,217",,"433,685",,"8,097,359"
"206,203",,"6,923",,"159,800"
"627,698",,"37,492",,"550,971"
"1,355,639",,"25,583",,"1,205,507"
"505,341",,"10,109",,"492,400"
"6,435,427",,"131,638",,"5,164,950"
"21,268,870","9,864,232 39,674,506 19,136,898","740,338","383,165 2,196,358 1,099,681","18,563,630"
"17,963,581","8,911,867 32,018,124 16,234,089
- -
100,069 345,725 173,037","635,515","341,680 1,063,532 521,920
- -
- -","16,704,469"
-,,-,,-
"197,412",,-,,-
"18,160,993","9,011,936 32,363,849 16,407,126","635,515","341,680 1,063,532 521,920","16,704,469"
"5,363,456","2,484,702 9,367,564 4,765,599
(52,822) (192,081) (499,318)","190,654","- 185,981 -
- 222,392 -","4,981,341"
"(193,097)",,-,,"(280,549)"
"12,990,634","6,580,056 23,188,367 12,140,845","444,861","341,680 655,159 521,920","12,003,677"
