GROUP,Column,COMPANY,Column
2020,2019,2020,2019
KShs. Million,KShs. Million,KShs. Million,KShs. Million
,"9,379
2,669
4,235
(184)
1,323
(16)",,
"17,406",,10,
"1,281",,-,
-,,-,
(2),,-,
169,,-,
43,,-,
"18,897","17,406",10,
,"(6,376)
(2,851)
89
(1,938)
7",,
"(11,069)",,-,
-,,-,
3,,-,
"(2,310)",,(3),
(22),,-,
"(13,398)","(11,069)",(3),
,"6,337",,
"5,499",,7,
