"916,592,41","688,172,773",-,"848,437,21"
-,-,-,-
-,"043,900,6",-,"796,386,01"
-,"226,286,35",-,"151,150,2"
"429,299,21","843,588,35",-,-
"596,203,1","675,496,362",-,-
