"(6,940)",277,-
"(7,942)","(23,567)",-
"5,948","18,230",-
"(36,940)","(39,776)",-
-,-,66
"(4,675)","(5,595)",(20)
"(3,885)","(10,015)",-
"51,375","23,783",-
"1,435","4,630",527
"(16,862)","(47,438)","25,226"
"63,674","62,806",580
-,-,"(12,417)"
"(15,288)","(15,779)",(527)
"(11,365)","(8,671)",(142)
"20,158","(9,082)","12,720"
"15,064","22,468",-
"5,633","11,375",-
-,-,888
"6,867","3,157",-
"19,910","16,018",-
-,-,-
"47,474","53,018",888
