Freehold and,Column,"Motor vehicles,",Column
"leasehold
premises
KShs’000","Leasehold
improvements
KShs’000","furniture and
equipment
KShs’000","Total
KShs’000"
"2,059,073
238,400
928
(885)","1,485,209
832,602
-
(24)","11,992,823
1,594,358
(928)
(236,620)","15,537,105
2,665,360
-
(237,529)"
"2,297,516","2,317,787","13,349,633","17,964,936"
"325,171
16,821
85
(259)","523,998
236,984
-
(1)","6,670,341
1,501,468
(85)
(205,160)","7,519,510
1,755,273
-
(205,420)"
"341,818","760,981","7,966,564","9,069,363"
"1,955,698","1,556,806","5,383,069","8,895,573"
"2,139,907
15,666
34,721
(119,200)","1,053,727
500,512
-
(4,151)","11,101,657
1,216,008
(101,555)
(164,063)","14,295,291
1,732,186
(66,834)
(287,414)"
"2,071,094","1,550,088","12,052,047","15,673,229"
"313,874
39,313
6,041
(32,550)","236,645
292,644
-
(399)","5,473,125
1,340,893
(8,673)
(134,062)","6,023,644
1,672,850
(2,632)
(167,011)"
"326,678","528,890","6,671,283","7,526,851"
"(10,514)","(59,987)","(58,282)","(128,783)"
"1,733,902","961,211","5,322,482","8,017,595"
