KEY BANK STATUTORY RATIOS,Column,Column,Column,Column,Column
CBK,,,,,
,,CBK,,,
,KKCCBB BBAANNKK,MMiinn.,JJuunn-1100,DDeecc-1100,JJuunn-1111
,CCoorree ccaappiittaall //TToottaall ddeeppoossiitt lliiaabbiilliittiieess,88.00%%,1100.66%%,2211.66%%,1177.99%%
,Core capital /Total risk weighted assets,8.0%,13.1%,23.1%,16.6%
,Total capital /Total risk weighted assets,12.0%,13.2%,23.2%,16.7%
"LLiiquiiddiitty rattiio
2200.00%% 3366.33%% 3300.77%% 2200.77%%",LLiiquiiddiitty rattiio,2200.00%%,3366.33%%,3300.77%%,2200.77%%
