"2015
KShs‘000"
"31,418,554"
"9,254,721"
"805,790"
"33,903,957"
"863,095"
"10,355,416"
"297,343"
"312,079,984"
"43,256,718"
-
"7,045,892"
"1,295,556"
"134,503"
"12,709,192"
"980,000"
"3,340,452"
"467,741,173"
"14,759,625"
"347,701,500"
"1,450,514"
"5,140,195"
"247,995"
-
"17,555,386"
"386,855,215"
"3,025,213"
"20,135,561"
"8,044,803"
"(536,480)"
"50,216,861"
"80,885,958"
"467,741,173"
