"11,718","26,601","13,020","3,160","6,925","61,424"
"7,254","14,307","4,045",177,"(11,226)","14,557"
"3,040","3,584","1,696",-,-,"8,320"
"(1,603)","(3,194)",(894),(7),903,"(4,795)"
"(3,248)","(5,315)",(120),(206),-,"(8,889)"
