GROUP,Column,COMPANY,Column
2020,2019,2020,2019
KShs. Million,KShs. Million,KShs. Million,KShs. Million
,"36,897
2,104
751
1,938
(56,130)
-
464
(503)
614
6",,
"25,719",,"(1,371)",
"2,408",,12,
"1,201",,-,
"2,310",,3,
"(72,144)",,(31),
-,,170,
667,,-,
"(1,425)",,-,
58,,-,
(32),,-,
"(41,238)","(13,859)","(1,217)",
