2010
KShs‘000
"23,109,793"
"(3,464,468)"
"19,645,325"
"6,788,580
(306,155)"
"6,482,425"
"2,775,494"
"1,185"
"424,379"
"29,328,808"
"(1,117,896)"
"(18,412,941)"
"9,797,971"
"(2,619,998)"
"7,177,973"
"7,177,973"
-
"7,177,973"
2.76
1.25
