2014,Column,2013,Column
KShs ‘000,,KShs ‘000,
"66,710,782",,"56,491,591",
"(25,446,712)",,"(19,289,346)",
"(894,015)",,"(757,185)",
"40,370,055",,"36,445,060",
,%,,%
"13,993,445",34.70%,"13,469,900",37.00%
"6,938,568",17.20%,"5,782,377",15.90%
"6,050,426",15.00%,"5,968,455",16.40%
"10,798,436",26.70%,"8,372,927",23.00%
"2,387,942",5.90%,"2,679,320",7.40%
"201,238",0.50%,"172,081",0.50%
"40,370,055",100%,"36,445,060",100%
