"11,724,526","5,655,444"
"27,777","47,171"
-,457
-,"3,187"
-,"132,700"
"11,752,303","5,838,959"
"504,589","507,171"
"115,550",-
"42,633","23,939"
629,-
"1,683,644",-
"35,234",-
"2,382,279","531,110"
"9,370,024","5,307,849"
