"2015
KShs’000"
"19,623,071"
"(1,092,000)"
"327,600"
"(764,400)"
"(6,154,131)"
"(1,477,234)"
"443,170"
-
"(1,034,064)"
"(7,952,595)"
"11,670,476"
"11,670,476"
