-,-,-,-,-
-,-,"786,8","481,3","797,31"
"863,2","587,9","271,11","429,2","861,1"
"987,1","658,05",288,-,466
"281,5","897,55",671,-,"763,1"
"230,11","441,075",698,-,"428,61"
